Source Airport Code,Destination Airport Code,Weight
SJC,SJD,1963.712519612102
SJC,SAN,671.3853433475879
SJC,GDL,2595.4650498300853
SJC,BOS,4316.66862008095
SJC,NRT,8276.087738088472
SJC,LIH,3964.558193350209
SJC,TUS,1160.0332038403876
SJC,LAS,620.4754383192872
SJC,SNA,550.4698415606313
SJC,JFK,4124.7829364398085
SJC,MSP,2530.0511413844065
SJC,BUR,476.7009752494124
SJC,IAH,2583.220370931843
SJC,BOI,841.2946490206235
SJC,KOA,3834.115972199043
SJC,ONT,536.4285999217026
AUS,MSY,713.2960324630226
AUS,LHR,7892.683329111127
AUS,CLT,1659.0319757728096
AUS,SAN,1870.0517869127696
AUS,EWR,2416.9102223113896
AUS,SFO,2416.014282021711
AUS,LBB,549.8112423729311
AUS,MDW,1565.164147067798
AUS,LAX,1994.3477320692105
AUS,CUN,1484.307246979862
AUS,LAS,1751.1239863223332
AUS,PHX,1400.9060436654331
AUS,SEA,2847.3729893413474
AUS,DAL,304.97520767503295
AUS,HOU,238.3791893944382
AUS,DEN,1248.822819368269
AUS,BWI,2157.037764464654
AUS,DTW,1848.525328644859
AUS,TPA,1490.255911741557
AUS,PHL,2299.097434700476
AUS,MCO,1597.0103407677182
AUS,JFK,2445.46335846118
AUS,LGB,1969.3407408571354
AUS,FLL,1775.6736117464054
AUS,OAK,2405.325310309203
AUS,DCA,2114.3664050295024
AUS,ORD,1574.5638869023667
AUS,SLC,1746.6042646003043
AUS,HRL,441.00164636558463
AUS,BNA,1215.9764580876663
AUS,ELP,848.8725398163505
AUS,BOS,2729.6989867665475
AUS,IAH,225.23726924458992
AUS,MSP,1678.9007536336055
AUS,MEX,1204.5591034418896
AUS,MEM,899.3461761445685
NCE,JFK,6406.8413216299505
NCE,SOU,1035.510750152971
NCE,OSL,1848.6078192083019
NCE,LGW,1001.009055287956
NCE,TLL,2119.5696619903297
NCE,DXB,4783.887375914817
NCE,NTE,790.4158068923753
NCE,ARN,1919.9557100903535
NCE,GOT,1596.4985455642204
NCE,CLY,179.7172900314293
NCE,SVO,2532.1778139154967
NCE,BSL,437.8510736828131
NCE,TLS,470.8027602829178
NCE,WAW,1390.4815632536045
NCE,ZRH,435.76471262782496
NCE,EIN,877.2700434342237
NCE,PRG,893.4714129869831
NCE,ORK,1480.3108136628625
NCE,CMN,1718.232238615414
NCE,HEL,2199.8093568416325
NCE,LIS,1468.0976414242898
NCE,LYS,285.1257631681038
NCE,FSC,285.133433396357
NCE,OLB,360.55527948992545
NCE,IST,1781.097136725795
NCE,VIE,876.1019192921452
NCE,TUN,798.7654452107929
NCE,AJA,232.3283552556312
NCE,KBP,1932.909786439643
NCE,BFS,1559.690271511887
NCE,CFE,397.68935044062994
NCE,TLV,2735.2030319067553
NCE,CPH,1385.2742466907437
NCE,HAM,1127.1595227528858
NCE,OTP,1506.4085394262838
NCE,STN,1051.9458262970459
NCE,LBA,1305.9901235515256
NCE,BIA,221.37644217347398
NCE,CGN,801.4559465152882
NCE,BES,1042.2396491133236
NCE,CFR,848.5158653648206
NCE,TXL,1086.670746657949
NCE,ALG,845.7408235160302
NCE,LHR,1041.065857153494
NCE,VCE,455.5463568496503
NCE,BOD,644.7738937278971
NCE,CZL,822.4458598480808
NCE,LIL,828.6083937514588
NCE,SNN,1556.9216006864285
NCE,RTM,945.6086702221605
NCE,LTN,1073.8623285961853
NCE,BIQ,704.7630373540236
NCE,SXF,1076.2914090905995
NCE,EDI,1559.7911139210792
NCE,ETZ,596.5704018083972
NCE,BRU,831.1685680855171
NCE,LUX,667.7319021876692
NCE,LCY,1023.4720081723141
NCE,DME,2540.932243776235
NCE,BGO,1854.5707368332598
NCE,MIR,928.923430064167
NCE,RNS,848.1923174372218
NCE,MUC,629.9663875792586
NCE,NCL,1417.7093907518952
NCE,ORY,674.8023265977931
NCE,AMS,978.8644304211318
NCE,MSQ,1890.664501649323
NCE,TRF,1739.0576803607994
NCE,SXB,543.5482465876622
NCE,LED,2371.2653864782496
NCE,MAD,956.7966102685706
NCE,DJE,1130.487027876967
NCE,LIG,535.741338504757
NCE,LPL,1303.9949070618025
NCE,TRD,2214.287714402733
NCE,DUB,1466.3374874221004
NCE,NAP,658.3885280559829
NCE,RIX,1884.8398946535087
JFK,DTW,816.7229268494242
JFK,LIR,3535.3239141461695
JFK,EZE,8534.825011552455
JFK,TPA,1619.5243553664259
JFK,SLC,3193.601942448262
JFK,HEL,6607.315477303317
JFK,LIM,5865.782098548356
JFK,SAN,3928.0375971254057
JFK,MSY,1901.489710449801
JFK,MCO,1521.388614274919
JFK,MXP,6412.74643390327
JFK,BOG,3996.3160635083004
JFK,AMM,9214.762835363628
JFK,MSP,1651.27397304335
JFK,NRT,10830.45906769683
JFK,KIN,2540.9557185574326
JFK,ORY,5833.92774909444
JFK,GCM,2480.8765264099475
JFK,RSW,1731.6450362455028
JFK,BNA,1229.7612472968249
JFK,LHR,5539.6440653886575
JFK,PIT,545.2996354862076
JFK,LAS,3609.28252342195
JFK,MAD,5762.180228596244
JFK,SVO,7480.915139543483
JFK,JNB,12831.326649552091
JFK,TXL,6367.740297241989
JFK,SFO,4151.786261971176
JFK,MBJ,2492.894345184254
JFK,SAV,1155.471514889416
JFK,PAP,2457.0402758136543
JFK,SDQ,2500.6693505182584
JFK,BGO,5603.805845519004
JFK,CMH,775.5465010272741
JFK,ANU,2855.4769507091682
JFK,AUA,3150.364313973044
JFK,ABQ,2931.4421427848865
JFK,BDA,1226.7435039580978
JFK,BRU,5885.511434331303
JFK,MEX,3365.3367249372977
JFK,SEA,3886.6379044866662
JFK,LAX,3974.1967108791937
JFK,VCE,6668.241081129762
JFK,CLT,870.5292113542383
JFK,ICN,11088.790427550788
JFK,LOS,8444.431755952548
JFK,SJU,2577.9212675638255
JFK,KEF,4163.2459806017505
JFK,HNL,8006.746544346022
JFK,BTV,429.17603304882044
JFK,YVR,3930.387440216683
JFK,ORD,1187.8355870120477
JFK,ORF,466.35149370023316
JFK,BOS,300.177977089495
JFK,KIX,11154.71364610492
JFK,WAW,6847.755950666841
JFK,YYC,3277.1300478833505
JFK,ACC,8221.492599236595
JFK,HKG,12970.381055977294
JFK,BUF,483.6972802349995
JFK,PWM,439.8963095281426
JFK,RDU,686.5030412987774
JFK,STL,1432.8264174114186
JFK,CUN,2506.339673706987
JFK,SJO,3558.9845304663613
JFK,CPH,6188.677954181649
JFK,HOU,2296.091844804593
JFK,SAP,3116.1701146630858
JFK,KWI,10201.500460181811
JFK,PHX,3458.1190604553867
JFK,GYE,4799.020053218525
JFK,MDE,3836.9687654491227
JFK,DXB,11001.51451618438
JFK,TLV,9117.042699250342
JFK,CVG,945.6585041940759
JFK,BWI,295.3609443349433
JFK,RUH,10480.199980728241
JFK,OAK,4135.145217397329
JFK,NAS,1768.1321588709543
JFK,GRU,7663.979346013988
JFK,LCY,5572.489107291122
JFK,GEO,4098.167191371432
JFK,PEK,10978.339946867407
JFK,DCA,342.2182043046048
JFK,SDF,1062.2873141384682
JFK,DUB,5103.022720109333
JFK,DEN,2609.7820950736705
JFK,PBI,1657.1415313226723
JFK,ROC,424.05560804733375
JFK,CTG,3362.1242036481935
JFK,ZRH,6309.469248037441
JFK,AMS,5847.522914962933
JFK,POS,3557.3586977684504
JFK,SXM,2712.237403624023
JFK,PLS,2102.6610486692443
JFK,BGI,3366.2929758756704
JFK,YYZ,588.5961320779893
JFK,STI,2380.320862650108
JFK,SCL,8237.798547340013
JFK,PVG,11873.664607316823
JFK,PUJ,2508.2128848567977
JFK,VIE,6805.034346217365
JFK,MIA,1757.1215161237944
JFK,SAL,3369.831159540377
JFK,ARN,6291.977849194609
JFK,PSE,2609.5121544037283
JFK,SYR,335.6030909436662
JFK,VKO,7500.767680419383
JFK,BQN,2542.968583760123
JFK,SRQ,1678.0093731874629
JFK,CAI,9016.465901605792
JFK,FLL,1723.2892791911906
JFK,JAX,1334.4682683289352
JFK,UVF,3241.2690099695087
JFK,GUA,3320.7467978272507
JFK,IST,8026.7972925872755
JFK,PTY,3553.603795088471
JFK,AUH,11031.397921780754
JFK,MUC,6481.055746470869
JFK,SAT,2550.8529925964026
JFK,AZS,2407.4255375646603
JFK,LHE,11349.855368659479
JFK,GND,3393.2466591338407
JFK,PDX,3938.8658646037497
JFK,OSL,5917.349724083887
JFK,LRM,2510.737944814121
JFK,TAB,3516.337629318249
JFK,TPE,12544.616654010752
JFK,PHL,150.6196043270107
JFK,DEL,11754.483922665098
JFK,SNN,4945.964274344968
JFK,CHS,1025.0077423756188
JFK,CCS,3406.086910537417
JFK,JED,10225.399718524302
JFK,POP,2341.8935031052747
JFK,KBP,7532.613019835895
JFK,DKR,6120.1948843467
JFK,LGB,3958.329073246841
JFK,STT,2618.770196601596
JFK,RIC,463.50548211832745
JFK,BUR,3958.4122074841107
JFK,CMN,5794.965751364946
JFK,RIX,6745.692005937198
CLT,EWR,850.2863956391874
CLT,RSW,968.0228115452196
CLT,PUJ,2227.5254465200574
CLT,LHR,6409.144888857754
CLT,CMH,558.9280699211364
CLT,CHO,393.75457055691453
CLT,GSO,133.84798897658115
CLT,SJO,2823.82483083825
CLT,SBY,595.624338821213
CLT,XNA,1210.8659797922526
CLT,YYZ,947.7522901556329
CLT,MHT,1185.987756249198
CLT,LEX,453.0705838053278
CLT,BTR,1085.1726410628203
CLT,BDL,1035.6947958977748
CLT,MBJ,1881.9467115516177
CLT,ORD,964.5786715117765
CLT,PHL,721.4732222849118
CLT,SLC,2773.5940119480383
CLT,TYS,283.99492353630575
CLT,GRU,7464.410691205028
CLT,TLH,623.0704282717277
CLT,HTS,378.8936257243662
CLT,MEX,2498.583530122769
CLT,ROA,250.29854409543626
CLT,EWN,354.9512456913304
CLT,GSP,121.40195834001756
CLT,SYR,971.6686186501634
CLT,PVD,1099.9330681749934
CLT,DUB,5973.23168539577
CLT,MOB,846.223911776601
CLT,BNA,527.7906360908343
CLT,MGM,598.912559665728
CLT,ALB,1039.752766692626
CLT,CAK,635.5446785713204
CLT,CVG,539.1946913470698
CLT,PHX,2848.3827167676673
CLT,BWI,580.7082470295242
CLT,SFO,3686.9709871390082
CLT,LYH,282.1141495109605
CLT,CUN,1679.46024984016
CLT,SAN,3335.3761244255593
CLT,CUR,2830.3512055446713
CLT,SAT,1759.8773088942155
CLT,PIT,590.1281255116332
CLT,MCO,755.2029147248503
CLT,SXM,2596.6065710057064
CLT,LIR,2777.0138567360177
CLT,SJD,3083.5536655380206
CLT,DTW,805.6961398577185
CLT,YOW,1209.1029075812357
CLT,MDW,940.1483238026443
CLT,DAB,671.0485687457017
CLT,PHF,452.73603556617826
CLT,LIT,1028.7670513666162
CLT,ABE,773.2773082916367
CLT,BUF,879.9941843587609
CLT,DCA,532.6366794589532
CLT,ROC,922.8949922781441
CLT,BHM,563.7824744061129
CLT,BOS,1170.6751261733036
CLT,HOU,1479.1301972335298
CLT,LAS,3076.587695451455
CLT,ILM,296.94307107017386
CLT,TPA,818.8135846173167
CLT,OMA,1467.7316600688107
CLT,FPO,985.9396299318836
CLT,DSM,1310.6761107319157
CLT,HHH,333.20322390979373
CLT,SJU,2376.2975202935663
CLT,LGA,874.927846528006
CLT,MKE,1047.7823790639213
CLT,CHS,270.5509330875451
CLT,PLS,1716.4145677776219
CLT,PNS,785.8356472421898
CLT,MCI,1298.9442871301685
CLT,LAX,3412.5341853069253
CLT,SDF,539.2862261350234
CLT,FAY,189.27984685599753
CLT,VPS,740.434260366895
CLT,AGS,225.49967746347488
CLT,CHA,387.97498984496605
CLT,CAE,142.71243288016214
CLT,GNV,626.7333067878111
CLT,TRI,192.57479116897406
CLT,MUC,7350.665279838119
CLT,ORF,465.3679151338288
CLT,OAJ,306.3136483736392
CLT,CZM,1735.2287183543037
CLT,FLL,1019.2738618657625
CLT,SAV,344.02739098164415
CLT,JAN,903.3935986984555
CLT,IAH,1466.8967045299094
CLT,STL,924.3745725005308
CLT,SEA,3660.405629123027
CLT,HPN,907.0741803622344
CLT,NAS,1179.534296227817
CLT,RDU,208.51191895497772
CLT,MLB,791.2302145699507
CLT,AVL,147.1253551602102
CLT,UVF,3116.5107804430777
CLT,JAX,529.4142208530566
CLT,STT,2449.3722527764817
CLT,LUK,530.830417010454
CLT,PWM,1306.7970529032946
CLT,PGV,325.73912201781536
CLT,MDT,664.4772800647168
CLT,MIA,1049.400284813894
CLT,AUA,2754.4147969513224
CLT,MSP,1496.0732152988417
CLT,BZE,2096.033563404757
CLT,GPT,928.1619701382259
CLT,MSY,1047.219349348301
CLT,AVP,819.0004200969621
CLT,PDX,3664.4936831229265
CLT,MYR,251.46290870772748
CLT,HSV,535.4677452777298
CLT,SRQ,882.7199411006479
CLT,FLO,159.6983047345707
CLT,DEN,2148.2020885903
CLT,ANU,2762.853338364465
CLT,RIC,412.47381294779456
CLT,GCM,1770.8254571056252
CLT,MEM,821.4779069693199
CLT,PBI,952.0053142040701
CLT,DAY,595.8595612399841
CLT,CRW,356.0104787169473
EWR,MSN,1282.3479659515897
EWR,SAN,3895.0575871233204
EWR,ARN,6307.184011101224
EWR,MXP,6436.347298656486
EWR,YEG,3248.01041700132
EWR,ANU,2875.9154452685866
EWR,YTZ,540.3414184201599
EWR,UVF,3261.2394129662
EWR,SAV,1140.6360943987067
EWR,PTY,3553.5896073888116
EWR,LHR,5561.647585775091
EWR,KEF,4176.905311538994
EWR,SEA,3854.8141768686532
EWR,GCM,2475.9137293421627
EWR,SAL,3358.3842418822014
EWR,PHL,128.84356417063117
EWR,PEK,10967.876123075384
EWR,HKG,12959.911724453106
EWR,STR,6317.435205814816
EWR,TUL,1950.7682273124587
EWR,MIA,1750.5962861317012
EWR,CVG,913.860157532259
EWR,TXL,6387.390528557338
EWR,YYT,1866.050194475599
EWR,OSL,5933.101949822911
EWR,MBJ,2493.051565211243
EWR,HAM,6137.5354798560675
EWR,TLV,9140.24129664925
EWR,BFS,5098.821703670685
EWR,ORD,1154.453633234211
EWR,PVG,11859.990896392064
EWR,BOM,12545.82919876885
EWR,SNA,3907.779211718354
EWR,LAX,3941.0102914344843
EWR,GLA,5181.995591014812
EWR,LIM,5869.416148803983
EWR,LAS,3575.9997918751583
EWR,GSP,956.2028232815587
EWR,MHT,336.63259373796836
EWR,PHX,3425.3668905324275
EWR,BOS,322.3061793065671
EWR,BTV,428.3836992403616
EWR,TYS,1014.2735396714953
EWR,CMH,742.9840438493036
EWR,MUC,6502.9610266427835
EWR,ROC,395.9950144316055
EWR,LIS,5433.269895105671
EWR,MEX,3342.71061033619
EWR,BWI,271.785653037794
EWR,DEN,2576.406434376683
EWR,YVR,3899.164218711817
EWR,MSP,1618.72544318544
EWR,DUB,5124.465030079742
EWR,BNA,1201.009225338107
EWR,MDW,1141.0753334514156
EWR,OMA,1819.755244019272
EWR,DTW,783.4745411192794
EWR,EDI,5244.791067595906
EWR,CUN,2493.3324449630923
EWR,SJO,3553.6534272651347
EWR,AMS,5868.462476434622
EWR,STT,2636.3930308469685
EWR,ITH,276.1152055755616
EWR,STL,1400.3447520371785
EWR,SDF,1031.2476504083324
EWR,DSM,1632.3628449219902
EWR,MCO,1510.8818238200383
EWR,YOW,529.0641780644963
EWR,ORY,5857.011298504803
EWR,ZRH,6332.2812473449185
EWR,BON,3227.8354384163113
EWR,SJD,3842.784796827208
EWR,MSY,1877.4286219827052
EWR,SJU,2594.4006974863532
EWR,MAD,5789.677639568013
EWR,NRT,10810.081410419885
EWR,PBI,1650.377162980179
EWR,BRU,5907.224748852068
EWR,HOU,2269.033054676916
EWR,FLL,1716.8328256299758
EWR,MKE,1163.4663194699685
EWR,BDA,1254.0822007711336
EWR,BZE,2909.0642889251153
EWR,NAS,1767.247071924378
EWR,MEM,1520.2782944199314
EWR,BUF,453.2230533295654
EWR,OKC,2127.6398721915266
EWR,POP,2352.783029538727
EWR,ALB,230.61397169234158
EWR,CPH,6206.818192975494
EWR,SFO,4118.400577893302
EWR,OPO,5360.741661067206
EWR,SAT,2522.408878074063
EWR,SNN,4968.051689724501
EWR,IAH,2250.5450866273973
EWR,ORF,457.5340375295941
EWR,FPO,1625.8905451738995
EWR,JAX,1320.9464213439026
EWR,PVD,257.32609711311176
EWR,GRU,7684.119818740015
EWR,PWM,457.10192918091786
EWR,LIR,3528.4436614679507
EWR,BOG,4002.0073093604015
EWR,STI,2391.095146195382
EWR,TPA,1607.2641802278686
EWR,GRR,971.4604445324769
EWR,PIT,512.4298594455255
EWR,GUA,3307.3833908931488
EWR,MCI,1753.0123152064841
EWR,AUA,3160.826999290024
EWR,SAP,3104.974601234026
EWR,RSW,1721.996205886486
EWR,YYZ,558.9642305318072
EWR,SYR,313.10226287277374
EWR,BQN,2558.110707689919
EWR,GSO,716.4397338506773
EWR,SLC,3160.2462463714487
EWR,YQB,713.7191018434925
EWR,MYR,886.1167268905904
EWR,YYC,3246.70805320463
EWR,HNL,7973.390332211327
EWR,DAY,856.4189995714326
EWR,POS,3576.029640173464
EWR,PUJ,2521.822475015803
EWR,YQM,974.0334096258316
EWR,PDX,3906.533130227478
EWR,PVR,3680.146702345602
EWR,SXM,2731.7411151694646
EWR,XNA,1815.4918495930442
EWR,PLS,2111.301747761795
EWR,DEL,11763.735301250126
EWR,RDU,669.9653560259339
EWR,SDQ,2512.5343841414888
EWR,YHZ,985.6119605358591
EWR,CHS,1011.5398832281218
EWR,DCA,319.3404115315176
EWR,RIC,446.63132943462966
ACC,DXB,6288.96269143148
ACC,TML,446.0937016745241
ACC,FNA,1475.848092442981
ACC,MAD,3891.794618193467
ACC,WDH,3665.3351590541256
ACC,LOS,400.51135602586834
ACC,ROB,1129.78690627166
ACC,ABJ,417.9104503578191
ACC,LHR,5100.073940840683
ACC,KMS,200.00132210187573
ACC,MLW,1173.8687797996743
ACC,OUA,764.7435915705228
ACC,LFW,169.1075560945783
ACC,ABV,902.4233785212292
ACC,NBO,4190.544359291109
ACC,TKD,194.72633530711536
ACC,AMS,5212.864684634659
ACC,CMN,3180.992478404873
ACC,JNB,4673.632388318108
ACC,DKR,2148.7762158948963
ACC,NYI,308.55215153866124
ACC,IST,4894.565872294404
ACC,ADD,4312.077220800834
ACC,COO,294.2589450093147
ACC,BEY,4829.518683572922
ACC,CAI,4282.923901454489
ACC,LIS,3798.0389458102572
DXB,MCT,348.4791484347956
DXB,JNB,6413.101255808387
DXB,BUZ,607.8239204607227
DXB,LHR,5497.925614723482
DXB,IXE,2459.756994572733
DXB,LHE,1985.1960301104457
DXB,SEA,11927.651301395372
DXB,DMM,573.1577050003567
DXB,BAH,487.0576274060011
DXB,TBS,2061.3274420048847
DXB,WAW,4155.800219100993
DXB,LUN,5372.709107780813
DXB,HYD,2546.8027931419206
DXB,PER,9041.530308071777
DXB,SKT,2015.1379372271897
DXB,MAD,5648.83039420085
DXB,IKA,1199.8635672376838
DXB,SIN,5846.663255399203
DXB,SAH,1589.4514734629197
DXB,PZU,1971.5083805450092
DXB,BNE,11979.189282021169
DXB,DEL,2183.598647956564
DXB,DAC,3536.9332883440725
DXB,KBL,1686.3947951112839
DXB,ISU,1495.5814871892203
DXB,ZRH,4767.91341191736
DXB,KBP,3488.6585870417794
DXB,YYZ,11082.190197885333
DXB,SYD,12043.879522124995
DXB,BOS,10702.117707784557
DXB,NBO,3559.247227704444
DXB,MBA,3674.7475753734175
DXB,BSR,958.5331504867308
DXB,GYD,1762.2574536467716
DXB,PEW,1835.3305246282555
DXB,ASB,1443.8580236811579
DXB,BEY,2140.6802516376206
DXB,TBZ,1670.4498361534268
DXB,CPT,7643.572295104786
DXB,KIX,7577.247549287589
DXB,KWI,853.9770709120328
DXB,DUB,5918.528210544494
DXB,KRT,2603.232697613133
DXB,CMB,3288.1583063044854
DXB,EBL,1634.1891723308745
DXB,ALG,5068.2480629372185
DXB,KIH,198.04360680088178
DXB,EVN,1944.7590379638102
DXB,JED,1698.9934354685906
DXB,BKK,4903.712103363178
DXB,CPH,4818.3820737327305
DXB,PRG,4463.78562146945
DXB,BBO,1984.8984142097204
DXB,IFN,900.4769823293163
DXB,EBB,3731.341603172582
DXB,KHI,1188.274591517904
DXB,AWZ,935.3050275428074
DXB,XSB,301.04249874884636
DXB,CCJ,2675.450607725872
DXB,PEK,5845.09053429273
DXB,CGK,6547.083159965158
DXB,LAX,13400.077027846619
DXB,MUX,1671.416890238558
DXB,HBE,2589.20853073577
DXB,VIE,4222.896757269607
DXB,AMM,2021.543286862043
DXB,BDH,152.13724464382787
DXB,ADE,1755.529615789124
DXB,BND,240.7911992792726
DXB,CMN,6080.497187857081
DXB,TIP,4160.4490545423405
DXB,KUL,5549.1927688238475
DXB,SVO,3711.665753251636
DXB,MXP,4707.407395734981
DXB,IST,3028.336011377347
DXB,HND,7934.622090248003
DXB,AMS,5168.637033562475
DXB,RUH,873.0082344610007
DXB,SYZ,549.6707714248483
DXB,LKO,2552.1137228800812
DXB,MEL,11645.110644339406
DXB,GLA,5840.555661510365
DXB,SFO,13020.071234304836
DXB,LYS,4987.550963540253
DXB,OTP,3394.537395883335
DXB,ICN,6728.926918357589
DXB,HAM,4884.210852405144
DXB,BEG,3816.461271283008
DXB,LOS,5895.905987564501
DXB,DAR,3977.6751590225367
DXB,DKR,7617.592149656164
DXB,NCL,5653.303663702275
DXB,IAH,13124.814546349557
DXB,AZI,129.49314871634076
DXB,TRV,2947.101942813163
DXB,LAD,5931.485338381739
DXB,TUU,1890.2101271835938
DXB,KUF,3171.159989843572
DXB,TAS,2194.1543165030707
DXB,ISB,1925.5211280000601
DXB,BOM,1926.1622114243864
DXB,AMD,1767.4334197159346
DXB,KMG,4760.1984378248735
DXB,NJF,1304.733013308811
DXB,TUN,4444.468986921201
DXB,MUC,4564.010160682697
DXB,CGP,3713.534446605332
DXB,HKG,5919.684099346256
DXB,ADD,2518.9583520032747
DXB,JIB,1992.3875142380311
DXB,GRU,12217.062833939988
DXB,TIF,1568.7863208030544
DXB,KJA,4548.224213225666
DXB,KDH,1238.0188673985365
DXB,OVB,3987.918341481394
DXB,LGW,5473.123055234979
DXB,MRV,2383.3241809671144
DXB,ATH,3271.866552239642
DXB,SGN,5618.742368033614
DXB,MAA,2933.1719028410084
DXB,HAS,1383.680109051323
DXB,ARN,4785.109354820087
DXB,RIY,1333.0247380322276
DXB,JUB,3399.383634735604
DXB,ROV,2821.225225806863
DXB,VOG,2786.5190157529305
DXB,LIS,6137.794569010305
DXB,DME,3641.987260798016
DXB,TPE,6555.407781849376
DXB,SLL,922.8360822152057
DXB,NRT,7979.17732903371
DXB,SEZ,3327.789573719268
DXB,KGL,4067.236756030735
DXB,GOI,2212.7710256968344
DXB,CAI,2415.4452395180856
DXB,LFM,320.2787153833572
DXB,CCU,3365.806871040727
DXB,DUR,6626.562830367714
DXB,MLA,4056.384387965107
DXB,ZAH,720.9009160917192
DXB,LCA,2342.587344022556
DXB,ELQ,1165.9597177424023
DXB,KTM,2990.545615815691
DXB,BGW,1398.005512801022
DXB,SAW,2967.499907132375
DXB,MRU,5085.896769881688
DXB,HGA,2116.762397164692
DXB,DYU,1944.4667068481995
DXB,KRR,2635.857430174165
DXB,ADL,11006.461286816026
DXB,BLR,2695.157171817274
DXB,MLE,3040.774013108779
DXB,SKP,3600.8823918489793
DXB,MHD,1287.3462838942778
DXB,HRK,3196.6407524648052
DXB,FRU,2635.41814790544
DXB,PVG,6448.419893014858
DXB,HKT,4927.196114593891
DXB,SVX,3528.6966144278667
DXB,LED,4300.608097539641
DXB,LRR,286.46016969983606
DXB,ZYL,3663.9263886676
DXB,VCE,4430.408411081863
DXB,AHB,1525.2686693009935
DXB,YNB,1750.92609138165
DXB,ZBR,504.64104662363576
DXB,BWN,6721.367792857146
EVN,KUF,1547.5034090941235
EVN,LED,2396.0685071826706
EVN,VIE,2374.58570981478
EVN,GOJ,1788.8827067622115
EVN,RTW,1275.9213371884302
EVN,ROV,891.8028687667687
EVN,OVB,3253.524360840428
EVN,AER,519.733561090886
EVN,SCO,689.9633896949204
EVN,MRV,466.15755884294737
EVN,SVO,1832.3236863401212
EVN,SVX,2194.2433627779938
EVN,KBP,1545.4570846385736
EVN,VKO,1795.588690868044
EVN,KRR,691.2828223289681
EVN,TJM,2419.284302370415
EVN,ATH,1779.2481990486438
EVN,WAW,2228.8695161737137
EVN,PRG,2587.129299493336
EVN,IKA,792.8468740783453
EVN,BEY,1057.6694631956677
EVN,DME,1763.0489134596833
EVN,KJA,3884.5454610038005
EVN,VOZ,1356.4527365017918
EVN,CEK,2104.132616854957
EVN,OMS,2692.2281155015244
EVN,DNK,1173.5764373679933
EVN,MSQ,1957.9092442433946
EVN,VOG,960.1987547234125
KUF,TAS,1969.7440635336911
KUF,EGO,978.9365897223132
KUF,DME,818.9340837073553
KUF,SVO,861.7311916393668
KUF,LED,1395.6198955832176
KUF,ROV,983.7879952714842
KUF,ALA,2262.0516691473126
KUF,LBD,2081.731295125102
KUF,SVX,765.1259181394272
KUF,PRG,2470.5600089165187
KUF,OSS,2217.84341099118
KUF,NSK,2573.721381176535
KUF,MSQ,1451.9295340324047
KUF,DWC,3208.302154439896
KUF,GOJ,508.1081402053493
KUF,VKO,862.4744160918976
KUF,DYU,2187.2485573806503
PEK,TXL,7356.35781703661
PEK,YNJ,1114.8837232773187
PEK,IST,7058.856559637831
PEK,KWE,1756.2706874486778
PEK,HKG,1992.0454980810996
PEK,NKG,949.4601443973867
PEK,KOW,1590.7880530065154
PEK,SHA,1076.485831247399
PEK,HGH,1149.5401355220222
PEK,CTU,1556.0636499052443
PEK,DLC,442.5457286450526
PEK,LHW,1197.4621601340914
PEK,LHR,8153.295966342946
PEK,DEL,3808.9386130712373
PEK,LED,6056.559831764976
PEK,ORD,10562.432484114432
PEK,TLV,7140.5011426982655
PEK,DQA,1012.2381867205421
PEK,CGQ,867.8172267454618
PEK,LGW,8165.028960828469
PEK,SEA,8679.141327274101
PEK,ZUH,2032.4227460061124
PEK,LUM,2424.0379322129356
PEK,JXA,1324.6093955146616
PEK,HET,411.7366794726049
PEK,MFM,2013.689725832224
PEK,JIU,1181.1737677117162
PEK,WEF,441.04314219112774
PEK,WUX,1015.409742492847
PEK,MDG,1174.8177427284556
PEK,ICN,902.611589236279
PEK,HAK,2314.83246205791
PEK,DSN,578.1106105026776
PEK,FUG,803.9674951751213
PEK,NGO,1871.653779223909
PEK,RLK,753.1644306488225
PEK,WUH,1055.7747677090383
PEK,HND,2092.200223121531
PEK,WUS,1382.5280371694055
PEK,XNN,1327.16982275233
PEK,TPE,1723.3920354130698
PEK,YNT,510.82380721219414
PEK,KHN,1248.630051986917
PEK,MUC,7720.912602485016
PEK,XIY,933.5407326145071
PEK,HNL,8132.115653184401
PEK,ZRH,7970.744394803773
PEK,KHV,1746.1645197096973
PEK,TAO,537.9896108784731
PEK,SYD,8964.504326360944
PEK,YNZ,806.8834238789008
PEK,DAX,1292.8550028742961
PEK,KWL,1761.189963519718
PEK,DTW,10646.651879065923
PEK,CPH,7194.30783071304
PEK,OKA,1852.384487397433
PEK,CNX,2908.2378244259844
PEK,HIA,734.7739917042732
PEK,WNZ,1408.5352853163083
PEK,NDG,989.8663594528834
PEK,CGO,664.1232983524675
PEK,CKG,1464.0097086756969
PEK,CSX,1357.6906207386855
PEK,CIF,308.57733666218564
PEK,UYN,631.9403141949226
PEK,YKS,2603.5467481233995
PEK,SVO,5795.090331501958
PEK,TAE,1154.2665871902211
PEK,TNA,362.55308538584916
PEK,SVX,4364.680638128629
PEK,AOG,541.3357650329331
PEK,CJU,1144.0531766370148
PEK,ALG,9104.074133120668
PEK,PVG,1099.5209781437948
PEK,REP,3217.0734810139074
PEK,MIG,1435.584895717049
PEK,ALA,3271.4818067611986
PEK,XFN,962.0634529076813
PEK,YCU,737.2534978819571
